"","field_name","form_name","section_header","field_type","field_label","select_choices_or_calculations","field_note","text_validation_type_or_show_slider_number","text_validation_min","text_validation_max","identifier","branching_logic","required_field","custom_alignment","question_number","matrix_group_name","matrix_ranking","field_annotation"
"600","where_contact_d2_hh_20","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","O contacto ocorreu dentro ou fora de casa?","0, Dentro de edifício | 1, Fora de edifício (ao ar livre) | 2, Ambos",NA,NA,NA,NA,NA,"[contact_id_d2_hh_20]=""1""","y",NA,NA,NA,NA,NA
"601","location_contact_d2_hh_20","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"checkbox","Onde teve o contacto? Selecione todas as respostas possíveis.","0, Minha casa | 1, Outra casa | 2, Escola | 3, Trabalho | 4, Transporte | 5, Mercado/Loja/Supermercado | 6, Na rua | 7, Poço/Fontanária | 8, No campo/Machamba | 9, No parque infantil | 10, No lugar de culto | 11, Outro",NA,NA,NA,NA,NA,"[contact_id_d2_hh_20]=""1""","y",NA,NA,NA,NA,NA
"602","location_contact_other_d2_20","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"text","Especifique outro lugar",NA,NA,NA,NA,NA,NA,"[location_contact_d2_hh_20(12)]=""1""","y",NA,NA,NA,NA,NA
"603","contact_mask_d2_hh_20","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","O indivíduo usava a máscara no momento em que teve o contacto?","0, Não, nenhuma máscara foi usada durante o encontro | 1, Sim, para todo o encontro | 2, Sim, durante algumas partes do encontro | 3, Não se lembra",NA,NA,NA,NA,NA,"[contact_id_d2_hh_20]=""1""","y",NA,NA,NA,NA,NA
"604","duration_contact_d2_hh_20","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Quanto tempo durou o contacto nesse dia?","0, Menos de 5 minutos | 1, Entre 5 a 15 minutos | 2, Entre 16 a 30 minutos | 3, Entre 31 minutos a 1 hora | 4, Entre mais de 1 hora a 4 horas | 5, Acima de 4 horas",NA,NA,NA,NA,NA,"[contact_id_d2_hh_20]=""1""","y",NA,NA,NA,NA,NA
"605","frequency_contact_d2_hh_20","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Quantas vezes teve o contacto com esta pessoa nos últimos 6 meses?","0, Nunca (0) | 1, Raramente | 2, Diariamente ou quase diariamente | 3, 1-3 vezes por semana | 4, Uma vez a cada 2 semanas | 5, Uma vez por mês | 6, Uma vez a cada 3 meses",NA,NA,NA,NA,NA,"[contact_id_d2_hh_20]=""1""","y",NA,NA,NA,NA,NA
"606","known_contact_d2_hh_20","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","A quanto tempo conhece esta pessoa?","0, Nunca conheceu antes | 1, Menos que 1 ano | 2, 1 à 2 anos | 3, 3 à 5 anos | 4, 6 à 10 anos | 5, Mais de 10 anos",NA,NA,NA,NA,NA,"[contact_id_d2_hh_20]=""1""","y",NA,NA,NA,NA,NA
"607","contact_id_d2_hh_21","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Você teve contacto com [household_survey_arm_1][hh_member_name][21]?","0, Não | 1, Sim | 2, Não aplicável",NA,NA,NA,NA,NA,"[household_survey_arm_1][hh_occupants] >= 21","y",NA,NA,NA,NA,NA
"608","touch_contact_d2_hh_21","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Tocou a pessoa que entrou em contacto?","0, Não | 1, Sim | 2, Não se lembra",NA,NA,NA,NA,NA,"[contact_id_d2_hh_21]=""1""","y",NA,NA,NA,NA,NA
"609","where_contact_d2_hh_21","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","O contacto ocorreu dentro ou fora de casa?","0, Dentro de edifício | 1, Fora de edifício (ao ar livre) | 2, Ambos",NA,NA,NA,NA,NA,"[contact_id_d2_hh_21]=""1""","y",NA,NA,NA,NA,NA
"610","location_contact_d2_hh_21","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"checkbox","Onde teve o contacto? Selecione todas as respostas possíveis.","0, Minha casa | 1, Outra casa | 2, Escola | 3, Trabalho | 4, Transporte | 5, Mercado/Loja/Supermercado | 6, Na rua | 7, Poço/Fontanária | 8, No campo/Machamba | 9, No parque infantil | 10, No lugar de culto | 11, Outro",NA,NA,NA,NA,NA,"[contact_id_d2_hh_21]=""1""","y",NA,NA,NA,NA,NA
"611","location_contact_other_d2_21","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"text","Especifique outro lugar",NA,NA,NA,NA,NA,NA,"[location_contact_d2_hh_21(12)]=""1""","y",NA,NA,NA,NA,NA
"612","contact_mask_d2_hh_21","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","O indivíduo usava a máscara no momento em que teve o contacto?","0, Não, nenhuma máscara foi usada durante o encontro | 1, Sim, para todo o encontro | 2, Sim, durante algumas partes do encontro | 3, Não se lembra",NA,NA,NA,NA,NA,"[contact_id_d2_hh_21]=""1""","y",NA,NA,NA,NA,NA
"613","duration_contact_d2_hh_21","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Quanto tempo durou o contacto nesse dia?","0, Menos de 5 minutos | 1, Entre 5 a 15 minutos | 2, Entre 16 a 30 minutos | 3, Entre 31 minutos a 1 hora | 4, Entre mais de 1 hora a 4 horas | 5, Acima de 4 horas",NA,NA,NA,NA,NA,"[contact_id_d2_hh_21]=""1""","y",NA,NA,NA,NA,NA
"614","frequency_contact_d2_hh_21","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Quantas vezes teve o contacto com esta pessoa nos últimos 6 meses?","0, Nunca (0) | 1, Raramente | 2, Diariamente ou quase diariamente | 3, 1-3 vezes por semana | 4, Uma vez a cada 2 semanas | 5, Uma vez por mês | 6, Uma vez a cada 3 meses",NA,NA,NA,NA,NA,"[contact_id_d2_hh_21]=""1""","y",NA,NA,NA,NA,NA
"615","known_contact_d2_hh_21","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","A quanto tempo conhece esta pessoa?","0, Nunca conheceu antes | 1, Menos que 1 ano | 2, 1 à 2 anos | 3, 3 à 5 anos | 4, 6 à 10 anos | 5, Mais de 10 anos",NA,NA,NA,NA,NA,"[contact_id_d2_hh_21]=""1""","y",NA,NA,NA,NA,NA
"616","contact_id_d2_hh_22","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Você teve contacto com [household_survey_arm_1][hh_member_name][22]?","0, Não | 1, Sim | 2, Não aplicável",NA,NA,NA,NA,NA,"[household_survey_arm_1][hh_occupants] >= 22","y",NA,NA,NA,NA,NA
"617","touch_contact_d2_hh_22","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Tocou a pessoa que entrou em contacto?","0, Não | 1, Sim | 2, Não se lembra",NA,NA,NA,NA,NA,"[contact_id_d2_hh_22]=""1""","y",NA,NA,NA,NA,NA
"618","where_contact_d2_hh_22","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","O contacto ocorreu dentro ou fora de casa?","0, Dentro de edifício | 1, Fora de edifício (ao ar livre) | 2, Ambos",NA,NA,NA,NA,NA,"[contact_id_d2_hh_22]=""1""","y",NA,NA,NA,NA,NA
"619","location_contact_d2_hh_22","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"checkbox","Onde teve o contacto? Selecione todas as respostas possíveis.","0, Minha casa | 1, Outra casa | 2, Escola | 3, Trabalho | 4, Transporte | 5, Mercado/Loja/Supermercado | 6, Na rua | 7, Poço/Fontanária | 8, No campo/Machamba | 9, No parque infantil | 10, No lugar de culto | 11, Outro",NA,NA,NA,NA,NA,"[contact_id_d2_hh_22]=""1""","y",NA,NA,NA,NA,NA
"620","location_contact_other_d2_22","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"text","Especifique outro lugar",NA,NA,NA,NA,NA,NA,"[location_contact_d2_hh_22(12)]=""1""","y",NA,NA,NA,NA,NA
"621","contact_mask_d2_hh_22","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","O indivíduo usava a máscara no momento em que teve o contacto?","0, Não, nenhuma máscara foi usada durante o encontro | 1, Sim, para todo o encontro | 2, Sim, durante algumas partes do encontro | 3, Não se lembra",NA,NA,NA,NA,NA,"[contact_id_d2_hh_22]=""1""","y",NA,NA,NA,NA,NA
"622","duration_contact_d2_hh_22","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Quanto tempo durou o contacto nesse dia?","0, Menos de 5 minutos | 1, Entre 5 a 15 minutos | 2, Entre 16 a 30 minutos | 3, Entre 31 minutos a 1 hora | 4, Entre mais de 1 hora a 4 horas | 5, Acima de 4 horas",NA,NA,NA,NA,NA,"[contact_id_d2_hh_22]=""1""","y",NA,NA,NA,NA,NA
"623","frequency_contact_d2_hh_22","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Quantas vezes teve o contacto com esta pessoa nos últimos 6 meses?","0, Nunca (0) | 1, Raramente | 2, Diariamente ou quase diariamente | 3, 1-3 vezes por semana | 4, Uma vez a cada 2 semanas | 5, Uma vez por mês | 6, Uma vez a cada 3 meses",NA,NA,NA,NA,NA,"[contact_id_d2_hh_22]=""1""","y",NA,NA,NA,NA,NA
"624","known_contact_d2_hh_22","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","A quanto tempo conhece esta pessoa?","0, Nunca conheceu antes | 1, Menos que 1 ano | 2, 1 à 2 anos | 3, 3 à 5 anos | 4, 6 à 10 anos | 5, Mais de 10 anos",NA,NA,NA,NA,NA,"[contact_id_d2_hh_22]=""1""","y",NA,NA,NA,NA,NA
"625","contact_id_d2_hh_23","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Você teve contacto com [household_survey_arm_1][hh_member_name][23]?","0, Não | 1, Sim | 2, Não aplicável",NA,NA,NA,NA,NA,"[household_survey_arm_1][hh_occupants] >= 23","y",NA,NA,NA,NA,NA
"626","touch_contact_d2_hh_23","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Tocou a pessoa que entrou em contacto?","0, Não | 1, Sim | 2, Não se lembra",NA,NA,NA,NA,NA,"[contact_id_d2_hh_23]=""1""","y",NA,NA,NA,NA,NA
"627","where_contact_d2_hh_23","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","O contacto ocorreu dentro ou fora de casa?","0, Dentro de edifício | 1, Fora de edifício (ao ar livre) | 2, Ambos",NA,NA,NA,NA,NA,"[contact_id_d2_hh_23]=""1""","y",NA,NA,NA,NA,NA
"628","location_contact_d2_hh_23","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"checkbox","Onde teve o contacto? Selecione todas as respostas possíveis.","0, Minha casa | 1, Outra casa | 2, Escola | 3, Trabalho | 4, Transporte | 5, Mercado/Loja/Supermercado | 6, Na rua | 7, Poço/Fontanária | 8, No campo/Machamba | 9, No parque infantil | 10, No lugar de culto | 11, Outro",NA,NA,NA,NA,NA,"[contact_id_d2_hh_23]=""1""","y",NA,NA,NA,NA,NA
"629","location_contact_other_d2_23","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"text","Especifique outro lugar",NA,NA,NA,NA,NA,NA,"[location_contact_d2_hh_23(12)]=""1""","y",NA,NA,NA,NA,NA
"630","contact_mask_d2_hh_23","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","O indivíduo usava a máscara no momento em que teve o contacto?","0, Não, nenhuma máscara foi usada durante o encontro | 1, Sim, para todo o encontro | 2, Sim, durante algumas partes do encontro | 3, Não se lembra",NA,NA,NA,NA,NA,"[contact_id_d2_hh_23]=""1""","y",NA,NA,NA,NA,NA
"631","duration_contact_d2_hh_23","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Quanto tempo durou o contacto nesse dia?","0, Menos de 5 minutos | 1, Entre 5 a 15 minutos | 2, Entre 16 a 30 minutos | 3, Entre 31 minutos a 1 hora | 4, Entre mais de 1 hora a 4 horas | 5, Acima de 4 horas",NA,NA,NA,NA,NA,"[contact_id_d2_hh_23]=""1""","y",NA,NA,NA,NA,NA
"632","frequency_contact_d2_hh_23","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Quantas vezes teve o contacto com esta pessoa nos últimos 6 meses?","0, Nunca (0) | 1, Raramente | 2, Diariamente ou quase diariamente | 3, 1-3 vezes por semana | 4, Uma vez a cada 2 semanas | 5, Uma vez por mês | 6, Uma vez a cada 3 meses",NA,NA,NA,NA,NA,"[contact_id_d2_hh_23]=""1""","y",NA,NA,NA,NA,NA
"633","known_contact_d2_hh_23","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","A quanto tempo conhece esta pessoa?","0, Nunca conheceu antes | 1, Menos que 1 ano | 2, 1 à 2 anos | 3, 3 à 5 anos | 4, 6 à 10 anos | 5, Mais de 10 anos",NA,NA,NA,NA,NA,"[contact_id_d2_hh_23]=""1""","y",NA,NA,NA,NA,NA
"634","contact_id_d2_hh_24","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Você teve contacto com [household_survey_arm_1][hh_member_name][24]?","0, Não | 1, Sim | 2, Não aplicável",NA,NA,NA,NA,NA,"[household_survey_arm_1][hh_occupants] >= 24","y",NA,NA,NA,NA,NA
"635","touch_contact_d2_hh_24","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Tocou a pessoa que entrou em contacto?","0, Não | 1, Sim | 2, Não se lembra",NA,NA,NA,NA,NA,"[contact_id_d2_hh_24]=""1""","y",NA,NA,NA,NA,NA
"636","where_contact_d2_hh_24","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","O contacto ocorreu dentro ou fora de casa?","0, Dentro de edifício | 1, Fora de edifício (ao ar livre) | 2, Ambos",NA,NA,NA,NA,NA,"[contact_id_d2_hh_24]=""1""","y",NA,NA,NA,NA,NA
"637","location_contact_d2_hh_24","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"checkbox","Onde teve o contacto? Selecione todas as respostas possíveis.","0, Minha casa | 1, Outra casa | 2, Escola | 3, Trabalho | 4, Transporte | 5, Mercado/Loja/Supermercado | 6, Na rua | 7, Poço/Fontanária | 8, No campo/Machamba | 9, No parque infantil | 10, No lugar de culto | 11, Outro",NA,NA,NA,NA,NA,"[contact_id_d2_hh_24]=""1""","y",NA,NA,NA,NA,NA
"638","location_contact_other_d2_24","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"text","Especifique outro lugar",NA,NA,NA,NA,NA,NA,"[location_contact_d2_hh_24(12)]=""1""","y",NA,NA,NA,NA,NA
"639","contact_mask_d2_hh_24","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","O indivíduo usava a máscara no momento em que teve o contacto?","0, Não, nenhuma máscara foi usada durante o encontro | 1, Sim, para todo o encontro | 2, Sim, durante algumas partes do encontro | 3, Não se lembra",NA,NA,NA,NA,NA,"[contact_id_d2_hh_24]=""1""","y",NA,NA,NA,NA,NA
"640","duration_contact_d2_hh_24","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Quanto tempo durou o contacto nesse dia?","0, Menos de 5 minutos | 1, Entre 5 a 15 minutos | 2, Entre 16 a 30 minutos | 3, Entre 31 minutos a 1 hora | 4, Entre mais de 1 hora a 4 horas | 5, Acima de 4 horas",NA,NA,NA,NA,NA,"[contact_id_d2_hh_24]=""1""","y",NA,NA,NA,NA,NA
"641","frequency_contact_d2_hh_24","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Quantas vezes teve o contacto com esta pessoa nos últimos 6 meses?","0, Nunca (0) | 1, Raramente | 2, Diariamente ou quase diariamente | 3, 1-3 vezes por semana | 4, Uma vez a cada 2 semanas | 5, Uma vez por mês | 6, Uma vez a cada 3 meses",NA,NA,NA,NA,NA,"[contact_id_d2_hh_24]=""1""","y",NA,NA,NA,NA,NA
"642","known_contact_d2_hh_24","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","A quanto tempo conhece esta pessoa?","0, Nunca conheceu antes | 1, Menos que 1 ano | 2, 1 à 2 anos | 3, 3 à 5 anos | 4, 6 à 10 anos | 5, Mais de 10 anos",NA,NA,NA,NA,NA,"[contact_id_d2_hh_24]=""1""","y",NA,NA,NA,NA,NA
"643","contact_id_d2_hh_25","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Você teve contacto com [household_survey_arm_1][hh_member_name][25]?","0, Não | 1, Sim | 2, Não aplicável",NA,NA,NA,NA,NA,"[household_survey_arm_1][hh_occupants] >= 25","y",NA,NA,NA,NA,NA
"644","touch_contact_d2_hh_25","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Tocou a pessoa que entrou em contacto?","0, Não | 1, Sim | 2, Não se lembra",NA,NA,NA,NA,NA,"[contact_id_d2_hh_25]=""1""","y",NA,NA,NA,NA,NA
"645","where_contact_d2_hh_25","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","O contacto ocorreu dentro ou fora de casa?","0, Dentro de edifício | 1, Fora de edifício (ao ar livre) | 2, Ambos",NA,NA,NA,NA,NA,"[contact_id_d2_hh_25]=""1""","y",NA,NA,NA,NA,NA
"646","location_contact_d2_hh_25","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"checkbox","Onde teve o contacto? Selecione todas as respostas possíveis.","0, Minha casa | 1, Outra casa | 2, Escola | 3, Trabalho | 4, Transporte | 5, Mercado/Loja/Supermercado | 6, Na rua | 7, Poço/Fontanária | 8, No campo/Machamba | 9, No parque infantil | 10, No lugar de culto | 11, Outro",NA,NA,NA,NA,NA,"[contact_id_d2_hh_25]=""1""","y",NA,NA,NA,NA,NA
"647","location_contact_other_d2_25","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"text","Especifique outro lugar",NA,NA,NA,NA,NA,NA,"[location_contact_d2_hh_25(12)]=""1""","y",NA,NA,NA,NA,NA
"648","contact_mask_d2_hh_25","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","O indivíduo usava a máscara no momento em que teve o contacto?","0, Não, nenhuma máscara foi usada durante o encontro | 1, Sim, para todo o encontro | 2, Sim, durante algumas partes do encontro | 3, Não se lembra",NA,NA,NA,NA,NA,"[contact_id_d2_hh_25]=""1""","y",NA,NA,NA,NA,NA
"649","duration_contact_d2_hh_25","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Quanto tempo durou o contacto nesse dia?","0, Menos de 5 minutos | 1, Entre 5 a 15 minutos | 2, Entre 16 a 30 minutos | 3, Entre 31 minutos a 1 hora | 4, Entre mais de 1 hora a 4 horas | 5, Acima de 4 horas",NA,NA,NA,NA,NA,"[contact_id_d2_hh_25]=""1""","y",NA,NA,NA,NA,NA
"650","frequency_contact_d2_hh_25","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Quantas vezes teve o contacto com esta pessoa nos últimos 6 meses?","0, Nunca (0) | 1, Raramente | 2, Diariamente ou quase diariamente | 3, 1-3 vezes por semana | 4, Uma vez a cada 2 semanas | 5, Uma vez por mês | 6, Uma vez a cada 3 meses",NA,NA,NA,NA,NA,"[contact_id_d2_hh_25]=""1""","y",NA,NA,NA,NA,NA
"651","known_contact_d2_hh_25","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","A quanto tempo conhece esta pessoa?","0, Nunca conheceu antes | 1, Menos que 1 ano | 2, 1 à 2 anos | 3, 3 à 5 anos | 4, 6 à 10 anos | 5, Mais de 10 anos",NA,NA,NA,NA,NA,"[contact_id_d2_hh_25]=""1""","y",NA,NA,NA,NA,NA
"652","contact_id_d2_hh_26","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Você teve contacto com [household_survey_arm_1][hh_member_name][26]?","0, Não | 1, Sim | 2, Não aplicável",NA,NA,NA,NA,NA,"[household_survey_arm_1][hh_occupants] >= 26","y",NA,NA,NA,NA,NA
"653","touch_contact_d2_hh_26","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Tocou a pessoa que entrou em contacto?","0, Não | 1, Sim | 2, Não se lembra",NA,NA,NA,NA,NA,"[contact_id_d2_hh_26]=""1""","y",NA,NA,NA,NA,NA
"654","where_contact_d2_hh_26","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","O contacto ocorreu dentro ou fora de casa?","0, Dentro de edifício | 1, Fora de edifício (ao ar livre) | 2, Ambos",NA,NA,NA,NA,NA,"[contact_id_d2_hh_26]=""1""","y",NA,NA,NA,NA,NA
"655","location_contact_d2_hh_26","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"checkbox","Onde teve o contacto? Selecione todas as respostas possíveis.","0, Minha casa | 1, Outra casa | 2, Escola | 3, Trabalho | 4, Transporte | 5, Mercado/Loja/Supermercado | 6, Na rua | 7, Poço/Fontanária | 8, No campo/Machamba | 9, No parque infantil | 10, No lugar de culto | 11, Outro",NA,NA,NA,NA,NA,"[contact_id_d2_hh_26]=""1""","y",NA,NA,NA,NA,NA
"656","location_contact_other_d2_26","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"text","Especifique outro lugar",NA,NA,NA,NA,NA,NA,"[location_contact_d2_hh_26(12)]=""1""","y",NA,NA,NA,NA,NA
"657","contact_mask_d2_hh_26","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","O indivíduo usava a máscara no momento em que teve o contacto?","0, Não, nenhuma máscara foi usada durante o encontro | 1, Sim, para todo o encontro | 2, Sim, durante algumas partes do encontro | 3, Não se lembra",NA,NA,NA,NA,NA,"[contact_id_d2_hh_26]=""1""","y",NA,NA,NA,NA,NA
"658","duration_contact_d2_hh_26","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Quanto tempo durou o contacto nesse dia?","0, Menos de 5 minutos | 1, Entre 5 a 15 minutos | 2, Entre 16 a 30 minutos | 3, Entre 31 minutos a 1 hora | 4, Entre mais de 1 hora a 4 horas | 5, Acima de 4 horas",NA,NA,NA,NA,NA,"[contact_id_d2_hh_26]=""1""","y",NA,NA,NA,NA,NA
"659","frequency_contact_d2_hh_26","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Quantas vezes teve o contacto com esta pessoa nos últimos 6 meses?","0, Nunca (0) | 1, Raramente | 2, Diariamente ou quase diariamente | 3, 1-3 vezes por semana | 4, Uma vez a cada 2 semanas | 5, Uma vez por mês | 6, Uma vez a cada 3 meses",NA,NA,NA,NA,NA,"[contact_id_d2_hh_26]=""1""","y",NA,NA,NA,NA,NA
"660","known_contact_d2_hh_26","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","A quanto tempo conhece esta pessoa?","0, Nunca conheceu antes | 1, Menos que 1 ano | 2, 1 à 2 anos | 3, 3 à 5 anos | 4, 6 à 10 anos | 5, Mais de 10 anos",NA,NA,NA,NA,NA,"[contact_id_d2_hh_26]=""1""","y",NA,NA,NA,NA,NA
"661","contact_id_d2_hh_27","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Você teve contacto com [household_survey_arm_1][hh_member_name][27]?","0, Não | 1, Sim | 2, Não aplicável",NA,NA,NA,NA,NA,"[household_survey_arm_1][hh_occupants] >= 27","y",NA,NA,NA,NA,NA
"662","touch_contact_d2_hh_27","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","Tocou a pessoa que entrou em contacto?","0, Não | 1, Sim | 2, Não se lembra",NA,NA,NA,NA,NA,"[contact_id_d2_hh_27]=""1""","y",NA,NA,NA,NA,NA
"663","where_contact_d2_hh_27","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"radio","O contacto ocorreu dentro ou fora de casa?","0, Dentro de edifício | 1, Fora de edifício (ao ar livre) | 2, Ambos",NA,NA,NA,NA,NA,"[contact_id_d2_hh_27]=""1""","y",NA,NA,NA,NA,NA
"664","location_contact_d2_hh_27","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"checkbox","Onde teve o contacto? Selecione todas as respostas possíveis.","0, Minha casa | 1, Outra casa | 2, Escola | 3, Trabalho | 4, Transporte | 5, Mercado/Loja/Supermercado | 6, Na rua | 7, Poço/Fontanária | 8, No campo/Machamba | 9, No parque infantil | 10, No lugar de culto | 11, Outro",NA,NA,NA,NA,NA,"[contact_id_d2_hh_27]=""1""","y",NA,NA,NA,NA,NA
"665","location_contact_other_d2_27","dirio_de_contato_dos_membros_da_familia_dia_2",NA,"text","Especifique outro lugar",NA,NA,NA,NA,NA,NA,"[location_contact_d2_hh_27(12)]=""1""","y",NA,NA,NA,NA,NA
